"Location Properties"
"Location Name = PM7"
"Location ID = 9fe154eb-7703-5520-8bcd-425244eca219"
""
"Report Properties"
"Start Time = 2023-10-31 08:00:00.073"
"Duration = 05:44:16"
"Readings = 4132"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 500"
"Device SN = 1064985"
"Device Firmware = 3.10"
""
"Log Properties"
"Log Name = PM7_1_SDT_PT-01b"
"Log Type = Fast Linear"
"Log File Number = 5"
"Log ID = 90318623-0d73-5737-b4d7-0e4ff4b77ee7"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (1064985)","Temperature (°F) (1064985)","Depth (ft) (1064985)"
"2023-10-31 08:10:20.074","4.219514","71.85886","9.742726"
"2023-10-31 08:10:25.074","4.219169","71.86145","9.741931"
"2023-10-31 08:10:30.074","4.219169","71.85623","9.741931"
"2023-10-31 08:10:35.074","4.219839","71.85886","9.743477"
"2023-10-31 08:10:40.074","4.220346","71.85886","9.744649"
"2023-10-31 08:10:45.074","4.219934","71.85886","9.743697"
"2023-10-31 08:10:50.074","4.219895","71.85886","9.743608"
"2023-10-31 08:10:55.074","4.21971","71.85886","9.74318"
"2023-10-31 08:11:00.074","4.219907","71.85886","9.743634"
"2023-10-31 08:11:05.074","4.219867","71.85623","9.743542"
"2023-10-31 08:11:10.074","4.220484","71.85623","9.744967"
"2023-10-31 08:11:15.074","4.219839","71.85886","9.743477"
"2023-10-31 08:11:20.074","4.220096","71.85886","9.74407"
"2023-10-31 08:11:25.074","4.219867","71.85886","9.743542"
"2023-10-31 08:11:30.074","4.220265","71.85886","9.744461"
"2023-10-31 08:11:35.074","4.219934","71.85886","9.743697"
"2023-10-31 08:11:40.074","4.220922","71.85886","9.745976"
"2023-10-31 08:11:45.074","4.219878","71.85886","9.743567"
"2023-10-31 08:11:50.074","4.219242","71.85886","9.742098"
"2023-10-31 08:11:55.074","4.22087","71.85886","9.745858"
"2023-10-31 08:12:00.074","4.21954","71.85886","9.742786"
"2023-10-31 08:12:05.074","4.220291","71.85886","9.744521"
"2023-10-31 08:12:10.074","4.21971","71.85623","9.74318"
"2023-10-31 08:12:15.074","4.219878","71.85886","9.743567"
"2023-10-31 08:12:20.074","4.220625","71.85886","9.745292"
"2023-10-31 08:12:25.074","4.219867","71.85623","9.743542"
"2023-10-31 08:12:30.074","4.219682","71.85886","9.743114"
"2023-10-31 08:12:35.074","4.220625","71.85623","9.745292"
"2023-10-31 08:12:40.074","4.220096","71.86145","9.74407"
"2023-10-31 08:12:45.074","4.219934","71.85886","9.743697"
"2023-10-31 08:12:50.074","4.220291","71.85886","9.744521"
"2023-10-31 08:12:55.074","4.21971","71.85886","9.74318"
"2023-10-31 08:13:00.074","4.220265","71.85886","9.744461"
"2023-10-31 08:13:05.074","4.220124","71.85886","9.744135"
"2023-10-31 08:13:10.074","4.220322","71.85886","9.744592"
"2023-10-31 08:13:15.074","4.219738","71.85886","9.743244"
"2023-10-31 08:13:20.074","4.220096","71.85623","9.74407"
"2023-10-31 08:13:25.074","4.219483","71.85886","9.742656"
"2023-10-31 08:13:30.074","4.219738","71.85623","9.743244"
"2023-10-31 08:13:35.074","4.219169","71.86145","9.741931"
"2023-10-31 08:13:40.074","4.219682","71.85623","9.743114"
"2023-10-31 08:13:45.074","4.219839","71.85886","9.743477"
"2023-10-31 08:13:50.074","4.220346","71.85886","9.744649"
"2023-10-31 08:13:55.074","4.220625","71.85886","9.745292"
"2023-10-31 08:14:00.074","4.220654","71.85886","9.745358"
"2023-10-31 08:14:05.074","4.219907","71.85886","9.743634"
"2023-10-31 08:14:10.074","4.219907","71.86145","9.743634"
"2023-10-31 08:14:15.074","4.220065","71.85886","9.744"
"2023-10-31 08:14:20.074","4.21971","71.85623","9.74318"
"2023-10-31 08:14:25.074","4.22087","71.85886","9.745858"
"2023-10-31 08:14:30.074","4.220291","71.86145","9.744521"
"2023-10-31 08:14:35.074","4.220625","71.85886","9.745292"
"2023-10-31 08:14:40.074","4.220625","71.85886","9.745292"
"2023-10-31 08:14:45.074","4.220322","71.85886","9.744592"
"2023-10-31 08:14:50.074","4.220096","71.85886","9.74407"
"2023-10-31 08:14:55.074","4.220096","71.86145","9.74407"
"2023-10-31 08:15:00.074","4.219397","71.85886","9.742455"
"2023-10-31 08:15:05.074","4.220901","71.85886","9.745928"
"2023-10-31 08:15:10.074","4.221299","71.85886","9.746849"
"2023-10-31 08:15:15.074","4.219867","71.85886","9.743542"
"2023-10-31 08:15:20.074","4.220291","71.85886","9.744521"
"2023-10-31 08:15:25.074","4.220291","71.85886","9.744521"
"2023-10-31 08:15:30.074","4.220265","71.86145","9.744461"
"2023-10-31 08:15:35.074","4.220346","71.85623","9.744649"
"2023-10-31 08:15:40.074","4.220346","71.85886","9.744649"
"2023-10-31 08:15:45.074","4.220484","71.85886","9.744967"
"2023-10-31 08:15:50.074","4.220484","71.85886","9.744967"
"2023-10-31 08:15:55.074","4.220625","71.85886","9.745292"
"2023-10-31 08:16:00.074","4.219867","71.86145","9.743542"
"2023-10-31 08:16:05.074","4.219483","71.85623","9.742656"
"2023-10-31 08:16:10.074","4.220625","71.85886","9.745292"
"2023-10-31 08:16:15.074","4.220346","71.85886","9.744649"
"2023-10-31 08:16:20.074","4.220456","71.85886","9.744903"
"2023-10-31 08:16:25.074","4.220922","71.85886","9.745976"
"2023-10-31 08:16:30.074","4.220484","71.85886","9.744967"
"2023-10-31 08:16:35.074","4.220484","71.85623","9.744967"
"2023-10-31 08:16:40.074","4.220065","71.86145","9.744"
"2023-10-31 08:16:45.074","4.219907","71.85886","9.743634"
"2023-10-31 08:16:50.074","4.220625","71.86145","9.745292"
"2023-10-31 08:16:55.074","4.220291","71.85886","9.744521"
"2023-10-31 08:17:00.074","4.219682","71.85886","9.743114"
"2023-10-31 08:17:05.074","4.219867","71.85886","9.743542"
"2023-10-31 08:17:10.074","4.220124","71.86145","9.744135"
"2023-10-31 08:17:15.074","4.220124","71.85886","9.744135"
"2023-10-31 08:17:20.074","4.219907","71.85886","9.743634"
"2023-10-31 08:17:25.074","4.220065","71.85886","9.744"
"2023-10-31 08:17:30.074","4.219934","71.86145","9.743697"
"2023-10-31 08:17:35.074","4.220922","71.85886","9.745976"
"2023-10-31 08:17:40.074","4.21971","71.85886","9.74318"
"2023-10-31 08:17:45.074","4.219738","71.85886","9.743244"
"2023-10-31 08:17:50.074","4.220124","71.85623","9.744135"
"2023-10-31 08:17:55.074","4.219907","71.85886","9.743634"
"2023-10-31 08:18:00.074","4.220346","71.86145","9.744649"
"2023-10-31 08:18:05.074","4.219682","71.85886","9.743114"
"2023-10-31 08:18:10.074","4.21971","71.85886","9.74318"
"2023-10-31 08:18:15.074","4.220065","71.85886","9.744"
"2023-10-31 08:18:20.074","4.219867","71.86145","9.743542"
"2023-10-31 08:18:25.074","4.220654","71.85623","9.745358"
"2023-10-31 08:18:30.074","4.219187","71.86145","9.741972"
"2023-10-31 08:18:35.074","4.219907","71.85886","9.743634"
"2023-10-31 08:18:40.074","4.220124","71.85886","9.744135"
"2023-10-31 08:18:45.074","4.220291","71.86145","9.744521"
"2023-10-31 08:18:50.074","4.220625","71.86145","9.745292"
"2023-10-31 08:18:55.074","4.220597","71.85886","9.745228"
"2023-10-31 08:19:00.074","4.220291","71.86145","9.744521"
"2023-10-31 08:19:05.074","4.219895","71.86145","9.743608"
"2023-10-31 08:19:10.074","4.219934","71.85886","9.743697"
"2023-10-31 08:19:15.074","4.219427","71.85886","9.742526"
"2023-10-31 08:19:20.074","4.219242","71.86145","9.742098"
"2023-10-31 08:19:25.074","4.219738","71.86145","9.743244"
"2023-10-31 08:19:30.074","4.220484","71.85886","9.744967"
"2023-10-31 08:19:35.074","4.219839","71.85886","9.743477"
"2023-10-31 08:19:40.074","4.220291","71.85886","9.744521"
"2023-10-31 08:19:45.074","4.220322","71.86145","9.744592"
"2023-10-31 08:19:50.074","4.21971","71.85886","9.74318"
"2023-10-31 08:19:55.074","4.219867","71.86145","9.743542"
"2023-10-31 08:20:00.074","4.219907","71.85886","9.743634"
"2023-10-31 08:20:05.074","4.220124","71.85886","9.744135"
"2023-10-31 08:20:10.074","4.219427","71.86145","9.742526"
"2023-10-31 08:20:15.074","4.219867","71.86145","9.743542"
"2023-10-31 08:20:20.074","4.219682","71.85886","9.743114"
"2023-10-31 08:20:25.074","4.220512","71.86414","9.745032"
"2023-10-31 08:20:30.074","4.220484","71.86145","9.744967"
"2023-10-31 08:20:35.074","4.21971","71.85886","9.74318"
"2023-10-31 08:20:40.074","4.219514","71.86145","9.742726"
"2023-10-31 08:20:45.074","4.220291","71.85886","9.744521"
"2023-10-31 08:20:50.074","4.220265","71.85886","9.744461"
"2023-10-31 08:20:55.074","4.220265","71.85886","9.744461"
"2023-10-31 08:21:00.074","4.219867","71.85886","9.743542"
"2023-10-31 08:21:05.074","4.219867","71.85886","9.743542"
"2023-10-31 08:21:10.074","4.219483","71.85886","9.742656"
"2023-10-31 08:21:15.074","4.220291","71.85886","9.744521"
"2023-10-31 08:21:20.074","4.219839","71.85886","9.743477"
"2023-10-31 08:21:25.074","4.221029","71.86145","9.746226"
"2023-10-31 08:21:30.074","4.220484","71.85886","9.744967"
"2023-10-31 08:21:35.074","4.220124","71.85886","9.744135"
"2023-10-31 08:21:40.074","4.220096","71.86145","9.74407"
"2023-10-31 08:21:45.074","4.220922","71.85623","9.745976"
"2023-10-31 08:21:50.074","4.220065","71.85886","9.744"
"2023-10-31 08:21:55.074","4.21971","71.86145","9.74318"
"2023-10-31 08:22:00.074","4.219907","71.85623","9.743634"
"2023-10-31 08:22:05.074","4.220318","71.86145","9.744583"
"2023-10-31 08:22:10.074","4.219867","71.85886","9.743542"
"2023-10-31 08:22:15.074","4.219867","71.86145","9.743542"
"2023-10-31 08:22:20.074","4.22087","71.86145","9.745858"
"2023-10-31 08:22:25.074","4.21971","71.86145","9.74318"
"2023-10-31 08:22:30.074","4.219682","71.85886","9.743114"
"2023-10-31 08:22:35.074","4.219139","71.86145","9.741861"
"2023-10-31 08:22:40.074","4.219907","71.86145","9.743634"
"2023-10-31 08:22:45.074","4.21954","71.85886","9.742786"
"2023-10-31 08:22:50.074","4.220346","71.85886","9.744649"
"2023-10-31 08:22:55.074","4.219907","71.86145","9.743634"
"2023-10-31 08:23:00.074","4.220318","71.85623","9.744583"
"2023-10-31 08:23:05.074","4.219907","71.85886","9.743634"
"2023-10-31 08:23:10.074","4.220096","71.85886","9.74407"
"2023-10-31 08:23:15.074","4.220291","71.85886","9.744521"
"2023-10-31 08:23:20.074","4.219453","71.86145","9.742586"
"2023-10-31 08:23:25.074","4.219867","71.86145","9.743542"
"2023-10-31 08:23:30.074","4.220318","71.86145","9.744583"
"2023-10-31 08:23:35.074","4.219867","71.86145","9.743542"
"2023-10-31 08:23:40.074","4.219453","71.85886","9.742586"
"2023-10-31 08:23:45.074","4.221056","71.85886","9.746286"
"2023-10-31 08:23:50.074","4.220096","71.85886","9.74407"
"2023-10-31 08:23:55.074","4.220625","71.85886","9.745292"
"2023-10-31 08:24:00.074","4.220096","71.86145","9.74407"
"2023-10-31 08:24:05.074","4.220484","71.85886","9.744967"
"2023-10-31 08:24:10.074","4.220322","71.86145","9.744592"
"2023-10-31 08:24:15.074","4.220484","71.85886","9.744967"
"2023-10-31 08:24:20.074","4.219427","71.85886","9.742526"
"2023-10-31 08:24:25.074","4.220096","71.85886","9.74407"
"2023-10-31 08:24:30.074","4.220291","71.85886","9.744521"
"2023-10-31 08:24:35.074","4.219867","71.86145","9.743542"
"2023-10-31 08:24:40.074","4.220291","71.86145","9.744521"
"2023-10-31 08:24:45.074","4.220375","71.85886","9.744714"
"2023-10-31 08:24:50.074","4.220065","71.85886","9.744"
"2023-10-31 08:24:55.074","4.220096","71.85886","9.74407"
"2023-10-31 08:25:00.074","4.220065","71.86145","9.744"
"2023-10-31 08:25:05.074","4.219839","71.85886","9.743477"
"2023-10-31 08:25:10.074","4.220265","71.86145","9.744461"
"2023-10-31 08:25:15.074","4.220952","71.86145","9.746047"
"2023-10-31 08:25:20.074","4.220291","71.85886","9.744521"
"2023-10-31 08:25:25.074","4.220318","71.86145","9.744583"
"2023-10-31 08:25:30.074","4.220291","71.86145","9.744521"
"2023-10-31 08:25:35.074","4.220291","71.86145","9.744521"
"2023-10-31 08:25:40.074","4.220456","71.85886","9.744903"
"2023-10-31 08:25:45.074","4.219907","71.85886","9.743634"
"2023-10-31 08:25:50.074","4.220124","71.85886","9.744135"
"2023-10-31 08:25:55.074","4.221361","71.85886","9.746991"
"2023-10-31 08:26:00.074","4.220291","71.86145","9.744521"
"2023-10-31 08:26:05.074","4.220597","71.86145","9.745228"
"2023-10-31 08:26:10.074","4.221333","71.86145","9.746926"
"2023-10-31 08:26:15.074","4.220291","71.85886","9.744521"
"2023-10-31 08:26:20.074","4.220625","71.85886","9.745292"
"2023-10-31 08:26:25.074","4.22087","71.86145","9.745858"
"2023-10-31 08:26:30.074","4.220375","71.86145","9.744714"
"2023-10-31 08:26:35.074","4.220625","71.85886","9.745292"
"2023-10-31 08:26:40.074","4.220322","71.86145","9.744592"
"2023-10-31 08:26:45.074","4.220625","71.86145","9.745292"
"2023-10-31 08:26:50.074","4.22087","71.86145","9.745858"
"2023-10-31 08:26:55.074","4.221559","71.85886","9.747448"
"2023-10-31 08:27:00.074","4.221494","71.86145","9.747298"
"2023-10-31 08:27:05.074","4.220346","71.86145","9.744649"
"2023-10-31 08:27:10.074","4.220484","71.86145","9.744967"
"2023-10-31 08:27:15.074","4.221273","71.85886","9.746788"
"2023-10-31 08:27:20.074","4.220346","71.85886","9.744649"
"2023-10-31 08:27:25.074","4.221299","71.86145","9.746849"
"2023-10-31 08:27:30.074","4.220484","71.85886","9.744967"
"2023-10-31 08:27:35.074","4.220625","71.85886","9.745292"
"2023-10-31 08:27:40.074","4.220346","71.86145","9.744649"
"2023-10-31 08:27:45.074","4.221299","71.85623","9.746849"
"2023-10-31 08:27:50.074","4.220922","71.85886","9.745976"
"2023-10-31 08:27:55.074","4.220625","71.85886","9.745292"
"2023-10-31 08:28:00.074","4.220625","71.85886","9.745292"
"2023-10-31 08:28:05.074","4.220484","71.85886","9.744967"
"2023-10-31 08:28:10.074","4.220346","71.86145","9.744649"
"2023-10-31 08:28:15.074","4.221811","71.86145","9.748032"
"2023-10-31 08:28:20.074","4.221029","71.85623","9.746226"
"2023-10-31 08:28:25.074","4.22087","71.86145","9.745858"
"2023-10-31 08:28:30.074","4.221299","71.85886","9.746849"
"2023-10-31 08:28:35.074","4.221029","71.85886","9.746226"
"2023-10-31 08:28:40.074","4.221056","71.85623","9.746286"
"2023-10-31 08:28:45.074","4.220654","71.86145","9.745358"
"2023-10-31 08:28:50.074","4.22087","71.85886","9.745858"
"2023-10-31 08:28:55.074","4.22087","71.86145","9.745858"
"2023-10-31 08:29:00.074","4.221273","71.85623","9.746788"
"2023-10-31 08:29:05.074","4.221273","71.85886","9.746788"
"2023-10-31 08:29:10.074","4.220922","71.85886","9.745976"
"2023-10-31 08:29:15.074","4.221587","71.86145","9.747513"
"2023-10-31 08:29:20.074","4.220291","71.85886","9.744521"
"2023-10-31 08:29:25.074","4.221029","71.86145","9.746226"
"2023-10-31 08:29:30.074","4.221522","71.85886","9.747363"
"2023-10-31 08:29:35.074","4.220456","71.86145","9.744903"
"2023-10-31 08:29:40.074","4.220999","71.86145","9.746156"
"2023-10-31 08:29:45.074","4.220625","71.85886","9.745292"
"2023-10-31 08:29:50.074","4.220999","71.85886","9.746156"
"2023-10-31 08:29:55.074","4.220096","71.85886","9.74407"
"2023-10-31 08:30:00.074","4.220922","71.86145","9.745976"
"2023-10-31 08:30:05.074","4.220895","71.86145","9.745916"
"2023-10-31 08:30:10.074","4.22087","71.85886","9.745858"
"2023-10-31 08:30:15.074","4.220484","71.85886","9.744967"
"2023-10-31 08:30:20.074","4.220922","71.85886","9.745976"
"2023-10-31 08:30:25.074","4.221559","71.86145","9.747448"
"2023-10-31 08:30:30.074","4.221299","71.86145","9.746849"
"2023-10-31 08:30:35.074","4.220843","71.86145","9.745796"
"2023-10-31 08:30:40.074","4.220484","71.86145","9.744967"
"2023-10-31 08:30:45.074","4.221923","71.85886","9.748289"
"2023-10-31 08:30:50.074","4.220843","71.86145","9.745796"
"2023-10-31 08:30:55.074","4.221299","71.85886","9.746849"
"2023-10-31 08:31:00.074","4.220456","71.86145","9.744903"
"2023-10-31 08:31:05.074","4.221522","71.86145","9.747363"
"2023-10-31 08:31:10.074","4.221559","71.86145","9.747448"
"2023-10-31 08:31:15.074","4.221522","71.85886","9.747363"
"2023-10-31 08:31:20.074","4.221522","71.85886","9.747363"
"2023-10-31 08:31:25.074","4.221299","71.86145","9.746849"
"2023-10-31 08:31:30.074","4.22087","71.85886","9.745858"
"2023-10-31 08:31:35.074","4.220999","71.86145","9.746156"
"2023-10-31 08:31:40.074","4.221559","71.85886","9.747448"
"2023-10-31 08:31:45.074","4.221522","71.85886","9.747363"
"2023-10-31 08:31:50.074","4.221522","71.86145","9.747363"
"2023-10-31 08:31:55.074","4.22087","71.85886","9.745858"
"2023-10-31 08:32:00.074","4.222054","71.86145","9.748593"
"2023-10-31 08:32:05.074","4.221522","71.85886","9.747363"
"2023-10-31 08:32:10.074","4.221532","71.85886","9.747387"
"2023-10-31 08:32:15.074","4.220895","71.86145","9.745916"
"2023-10-31 08:32:20.074","4.220484","71.85886","9.744967"
"2023-10-31 08:32:25.074","4.221785","71.85886","9.747972"
"2023-10-31 08:32:30.074","4.220484","71.85886","9.744967"
"2023-10-31 08:32:35.074","4.220654","71.85886","9.745358"
"2023-10-31 08:32:40.074","4.222083","71.85886","9.748659"
"2023-10-31 08:32:45.074","4.221361","71.86145","9.746991"
"2023-10-31 08:32:50.074","4.22087","71.85886","9.745858"
"2023-10-31 08:32:55.074","4.220484","71.85886","9.744967"
"2023-10-31 08:33:00.074","4.220625","71.86145","9.745292"
"2023-10-31 08:33:05.074","4.220654","71.85886","9.745358"
"2023-10-31 08:33:10.074","4.221785","71.86145","9.747972"
"2023-10-31 08:33:15.074","4.221522","71.86145","9.747363"
"2023-10-31 08:33:20.074","4.221029","71.85886","9.746226"
"2023-10-31 08:33:25.074","4.221559","71.85886","9.747448"
"2023-10-31 08:33:30.074","4.220952","71.85886","9.746047"
"2023-10-31 08:33:35.074","4.220346","71.86145","9.744649"
"2023-10-31 08:33:40.074","4.221361","71.85886","9.746991"
"2023-10-31 08:33:45.074","4.220999","71.85886","9.746156"
