"Location Properties"
"Location Name = PT-01a"
"Location ID = 40149276-c4b4-55cb-b871-1ed95c0dce2f"
""
"Report Properties"
"Start Time = 2023-11-07 08:00:00.061"
"Duration = 07:13:16"
"Readings = 5200"
"Time Offset = -08:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 828109"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01a_SDT_PT-01a"
"Log Type = Fast Linear"
"Log File Number = 8"
"Log ID = ba1d3615-d724-5bb5-ab96-d691b60256b5"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (828109)","Temperature (°C) (828109)","Depth (ft) (828109)"
"2023-11-07 08:09:15.062","21.747334","21.682571","50.21392"
"2023-11-07 08:09:20.062","21.73836","21.699127","50.1932"
"2023-11-07 08:09:25.062","21.73099","21.67392","50.176178"
"2023-11-07 08:09:30.062","21.730335","21.676086","50.17467"
"2023-11-07 08:09:35.062","21.74303","21.691208","50.203983"
"2023-11-07 08:09:40.062","21.725988","21.649414","50.164635"
"2023-11-07 08:09:45.062","21.722157","21.678238","50.155785"
"2023-11-07 08:09:50.062","21.732908","21.665985","50.180614"
"2023-11-07 08:09:55.062","21.740572","21.66742","50.198307"
"2023-11-07 08:10:00.062","21.73644","21.68834","50.188766"
"2023-11-07 08:10:05.062","21.742945","21.660934","50.203785"
"2023-11-07 08:10:10.062","21.735256","21.661652","50.186035"
"2023-11-07 08:10:15.062","21.733944","21.69049","50.183002"
"2023-11-07 08:10:20.062","21.73671","21.653732","50.18939"
"2023-11-07 08:10:25.062","21.725496","21.661652","50.163498"
"2023-11-07 08:10:30.062","21.717127","21.668869","50.144173"
"2023-11-07 08:10:35.062","21.725496","21.65158","50.163498"
"2023-11-07 08:10:40.062","21.738333","21.673187","50.19314"
"2023-11-07 08:10:45.062","21.734009","21.681854","50.183155"
"2023-11-07 08:10:50.062","21.738659","21.683289","50.19389"
"2023-11-07 08:10:55.062","21.734173","21.65158","50.183533"
"2023-11-07 08:11:00.062","21.727688","21.670319","50.168556"
"2023-11-07 08:11:05.062","21.743216","21.67752","50.20441"
"2023-11-07 08:11:10.062","21.741693","21.685455","50.200897"
"2023-11-07 08:11:15.062","21.734196","21.658066","50.183586"
"2023-11-07 08:11:20.062","21.738333","21.674637","50.19314"
"2023-11-07 08:11:25.062","21.736868","21.644363","50.189754"
"2023-11-07 08:11:30.062","21.722221","21.657349","50.155937"
"2023-11-07 08:11:35.062","21.746326","21.67752","50.211594"
"2023-11-07 08:11:40.062","21.737879","21.671753","50.192085"
"2023-11-07 08:11:45.062","21.738934","21.65158","50.194523"
"2023-11-07 08:11:50.062","21.743519","21.668869","50.205112"
"2023-11-07 08:11:55.062","21.73644","21.652298","50.188766"
"2023-11-07 08:12:00.062","21.746717","21.661652","50.212494"
"2023-11-07 08:12:05.062","21.73804","21.650848","50.192463"
"2023-11-07 08:12:10.062","21.742731","21.65158","50.20329"
"2023-11-07 08:12:15.062","21.72907","21.69696","50.171753"
"2023-11-07 08:12:20.062","21.74616","21.671753","50.211212"
"2023-11-07 08:12:25.062","21.72183","21.67537","50.155033"
"2023-11-07 08:12:30.062","21.74213","21.671753","50.20191"
"2023-11-07 08:12:35.062","21.737156","21.661652","50.19042"
"2023-11-07 08:12:40.062","21.726946","21.658066","50.166843"
"2023-11-07 08:12:45.062","21.74875","21.669586","50.217194"
"2023-11-07 08:12:50.062","21.72212","21.6595","50.155704"
"2023-11-07 08:12:55.062","21.743193","21.665268","50.204357"
"2023-11-07 08:13:00.062","21.73258","21.67247","50.179855"
"2023-11-07 08:13:05.062","21.746416","21.669586","50.2118"
"2023-11-07 08:13:10.062","21.73671","21.668869","50.18939"
"2023-11-07 08:13:15.062","21.744696","21.663834","50.207832"
"2023-11-07 08:13:20.062","21.740185","21.641495","50.19741"
"2023-11-07 08:13:25.062","21.735346","21.649414","50.18624"
"2023-11-07 08:13:30.062","21.738934","21.671753","50.194523"
"2023-11-07 08:13:35.062","21.747696","21.679672","50.214756"
"2023-11-07 08:13:40.062","21.734436","21.683289","50.18414"
"2023-11-07 08:13:45.062","21.751867","21.681854","50.22439"
"2023-11-07 08:13:50.062","21.73258","21.697693","50.179855"
"2023-11-07 08:13:55.062","21.736868","21.650848","50.189754"
