"Location Properties"
"Location Name = PT-01b"
"Location ID = ff74ec7d-2b9f-5c36-bc59-8c4680896407"
""
"Report Properties"
"Start Time = 2023-10-31 08:00:00.061"
"Duration = 05:20:46"
"Readings = 3850"
"Time Offset = -07:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 808524"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01b_SDT_PT-01b"
"Log Type = Fast Linear"
"Log File Number = 4"
"Log ID = 3dcad7b6-8db4-51b7-8e57-15d247908781"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (808524)","Temperature (°C) (808524)","Depth (ft) (808524)"
"2023-10-31 08:19:35.061","21.58356","21.85797","49.83578"
"2023-10-31 08:19:40.061","21.58335","21.86302","49.83529"
"2023-10-31 08:19:45.061","21.58111","21.86159","49.83012"
"2023-10-31 08:19:50.099","21.58446","21.8652","49.83785"
"2023-10-31 08:19:55.061","21.58173","21.85942","49.83155"
"2023-10-31 08:20:00.061","21.58099","21.86159","49.82985"
"2023-10-31 08:20:05.061","21.58122","21.86664","49.83038"
"2023-10-31 08:20:10.061","21.58223","21.86086","49.83269"
"2023-10-31 08:20:15.061","21.5849","21.86302","49.83887"
"2023-10-31 08:20:20.095","21.58358","21.86952","49.83582"
"2023-10-31 08:20:25.061","21.58009","21.86375","49.82775"
"2023-10-31 08:20:30.061","21.58147","21.86809","49.83095"
"2023-10-31 08:20:35.156","21.58346","21.8688","49.83555"
"2023-10-31 08:20:40.061","21.57968","21.86449","49.82681"
"2023-10-31 08:20:45.061","21.58368","21.86449","49.83604"
"2023-10-31 08:20:50.061","21.57997","21.8623","49.82748"
"2023-10-31 08:20:55.061","21.5841","21.8652","49.83701"
"2023-10-31 08:21:00.061","21.57957","21.86159","49.82655"
"2023-10-31 08:21:05.063","21.58645","21.87169","49.84246"
"2023-10-31 08:21:10.061","21.57997","21.8652","49.82748"
"2023-10-31 08:21:15.061","21.58135","21.8688","49.83067"
"2023-10-31 08:21:20.061","21.57997","21.86159","49.82748"
"2023-10-31 08:21:25.061","21.57957","21.86664","49.82655"
"2023-10-31 08:21:30.061","21.57997","21.86809","49.82748"
"2023-10-31 08:21:35.061","21.58135","21.86664","49.83067"
"2023-10-31 08:21:40.068","21.59027","21.87169","49.85128"
"2023-10-31 08:21:45.156","21.57947","21.87241","49.82632"
"2023-10-31 08:21:50.061","21.57823","21.87025","49.82347"
"2023-10-31 08:21:55.061","21.58611","21.87025","49.84166"
"2023-10-31 08:22:00.061","21.58031","21.86737","49.82827"
"2023-10-31 08:22:05.135","21.58403","21.87819","49.83685"
"2023-10-31 08:22:10.129","21.5848","21.87241","49.83865"
"2023-10-31 08:22:15.061","21.58009","21.87241","49.82775"
"2023-10-31 08:22:20.061","21.57866","21.86737","49.82447"
"2023-10-31 08:22:25.061","21.58391","21.87314","49.83657"
"2023-10-31 08:22:30.077","21.58258","21.87386","49.83351"
"2023-10-31 08:22:35.061","21.58067","21.87457","49.82911"
"2023-10-31 08:22:40.061","21.58223","21.87097","49.83269"
"2023-10-31 08:22:45.061","21.58031","21.86664","49.82827"
"2023-10-31 08:22:50.061","21.58158","21.87457","49.83121"
"2023-10-31 08:22:55.125","21.58611","21.87602","49.84166"
"2023-10-31 08:23:00.061","21.57968","21.87386","49.82681"
"2023-10-31 08:23:05.061","21.58234","21.87674","49.83296"
"2023-10-31 08:23:10.061","21.58173","21.86952","49.83155"
"2023-10-31 08:23:15.061","21.58399","21.86592","49.83676"
"2023-10-31 08:23:20.061","21.5789","21.87964","49.825"
"2023-10-31 08:23:25.061","21.57911","21.87457","49.82551"
"2023-10-31 08:23:30.061","21.58291","21.87819","49.83427"
"2023-10-31 08:23:35.061","21.58399","21.87531","49.83676"
"2023-10-31 08:23:40.061","21.58576","21.87169","49.84085"
"2023-10-31 08:23:45.061","21.58185","21.87531","49.83183"
"2023-10-31 08:23:50.061","21.58123","21.87169","49.8304"
"2023-10-31 08:23:55.061","21.58335","21.87746","49.83529"
"2023-10-31 08:24:00.061","21.58311","21.87531","49.83473"
"2023-10-31 08:24:05.061","21.58576","21.87602","49.84085"
"2023-10-31 08:24:10.061","21.58197","21.87314","49.8321"
"2023-10-31 08:24:15.061","21.583","21.87169","49.83447"
"2023-10-31 08:24:20.140","21.58446","21.88107","49.83785"
"2023-10-31 08:24:25.133","21.58346","21.88251","49.83555"
"2023-10-31 08:24:30.069","21.58009","21.87602","49.82775"
"2023-10-31 08:24:35.061","21.58525","21.87892","49.83968"
"2023-10-31 08:24:40.061","21.57911","21.87241","49.82551"
"2023-10-31 08:24:45.061","21.58368","21.87964","49.83604"
"2023-10-31 08:24:50.151","21.58391","21.87892","49.83657"
"2023-10-31 08:24:55.061","21.5841","21.87602","49.83701"
"2023-10-31 08:25:00.061","21.58502","21.87746","49.83914"
"2023-10-31 08:25:05.077","21.58055","21.87819","49.82882"
"2023-10-31 08:25:10.082","21.58668","21.88251","49.84298"
"2023-10-31 08:25:15.061","21.57767","21.87169","49.82217"
"2023-10-31 08:25:20.076","21.58269","21.88179","49.83377"
"2023-10-31 08:25:25.125","21.58346","21.87819","49.83555"
"2023-10-31 08:25:30.061","21.57957","21.87746","49.82655"
"2023-10-31 08:25:35.161","21.58044","21.88036","49.82856"
"2023-10-31 08:25:40.061","21.57823","21.87674","49.82347"
"2023-10-31 08:25:45.061","21.58368","21.88036","49.83604"
"2023-10-31 08:25:50.061","21.57985","21.87386","49.8272"
"2023-10-31 08:25:55.061","21.58171","21.88251","49.83149"
"2023-10-31 08:26:00.061","21.58076","21.87314","49.8293"
"2023-10-31 08:26:05.061","21.58346","21.88324","49.83555"
"2023-10-31 08:26:10.061","21.58147","21.87531","49.83095"
"2023-10-31 08:26:15.061","21.57911","21.87674","49.82551"
"2023-10-31 08:26:20.122","21.58611","21.88107","49.84166"
"2023-10-31 08:26:25.061","21.58387","21.87531","49.83648"
"2023-10-31 08:26:30.106","21.58269","21.88684","49.83377"
"2023-10-31 08:26:35.061","21.57899","21.87241","49.82523"
"2023-10-31 08:26:40.065","21.58701","21.88542","49.84373"
"2023-10-31 08:26:45.088","21.58171","21.87819","49.83149"
"2023-10-31 08:26:50.061","21.58223","21.87746","49.83269"
"2023-10-31 08:26:55.074","21.58258","21.88397","49.83351"
"2023-10-31 08:27:00.061","21.58043","21.87531","49.82855"
"2023-10-31 08:27:05.064","21.58835","21.88179","49.84683"
"2023-10-31 08:27:10.061","21.58076","21.87964","49.8293"
"2023-10-31 08:27:15.122","21.58656","21.88251","49.8427"
"2023-10-31 08:27:20.061","21.57985","21.87602","49.8272"
"2023-10-31 08:27:25.125","21.58713","21.88397","49.84402"
"2023-10-31 08:27:30.061","21.57812","21.87241","49.82321"
"2023-10-31 08:27:35.080","21.58492","21.88397","49.83891"
"2023-10-31 08:27:40.149","21.58525","21.87964","49.83968"
"2023-10-31 08:27:45.061","21.58223","21.87964","49.83269"
"2023-10-31 08:27:50.166","21.58713","21.88397","49.84402"
"2023-10-31 08:27:55.061","21.57957","21.87746","49.82655"
"2023-10-31 08:28:00.083","21.5858","21.88324","49.84093"
"2023-10-31 08:28:05.076","21.58209","21.8847","49.83237"
"2023-10-31 08:28:10.061","21.5841","21.88036","49.83701"
"2023-10-31 08:28:15.061","21.58099","21.87964","49.82985"
"2023-10-31 08:28:20.061","21.57911","21.88036","49.82551"
"2023-10-31 08:28:25.062","21.58223","21.88251","49.83269"
"2023-10-31 08:28:30.061","21.58399","21.87531","49.83676"
"2023-10-31 08:28:35.061","21.58587","21.87892","49.84111"
"2023-10-31 08:28:40.061","21.58162","21.87531","49.83129"
"2023-10-31 08:28:45.061","21.58399","21.87602","49.83676"
"2023-10-31 08:28:50.061","21.58076","21.87457","49.8293"
"2023-10-31 08:28:55.099","21.58303","21.88684","49.83454"
"2023-10-31 08:29:00.061","21.58279","21.87892","49.83398"
"2023-10-31 08:29:05.061","21.57911","21.87964","49.82551"
"2023-10-31 08:29:10.083","21.58391","21.88542","49.83657"
"2023-10-31 08:29:15.107","21.58258","21.88251","49.83351"
"2023-10-31 08:29:20.061","21.58009","21.88179","49.82775"
"2023-10-31 08:29:25.061","21.57911","21.87674","49.82551"
"2023-10-31 08:29:30.061","21.58445","21.87819","49.83783"
"2023-10-31 08:29:35.061","21.58067","21.88542","49.82911"
"2023-10-31 08:29:40.061","21.58344","21.87531","49.83549"
"2023-10-31 08:29:45.165","21.5858","21.88759","49.84093"
"2023-10-31 08:29:50.061","21.57944","21.87241","49.82627"
"2023-10-31 08:29:55.130","21.58434","21.88612","49.83756"
"2023-10-31 08:30:00.061","21.57812","21.87386","49.82321"
"2023-10-31 08:30:05.061","20.58196","21.88179","47.52311"
"2023-10-31 08:30:10.061","19.45638","21.87314","44.92417"
"2023-10-31 08:30:15.061","19.95195","21.88324","46.06843"
"2023-10-31 08:30:20.061","20.76313","21.88179","47.94143"
"2023-10-31 08:30:25.061","21.08124","21.87746","48.67592"
"2023-10-31 08:30:30.061","21.1151","21.88179","48.75412"
"2023-10-31 08:30:35.066","21.13796","21.87531","48.80689"
"2023-10-31 08:30:40.061","21.14032","21.86086","48.81235"
"2023-10-31 08:30:45.061","21.16875","21.86809","48.87799"
"2023-10-31 08:30:50.061","21.17661","21.86014","48.89614"
"2023-10-31 08:30:55.061","21.21863","21.8493","48.99315"
"2023-10-31 08:31:00.061","21.26595","21.84499","49.10243"
"2023-10-31 08:31:05.061","21.22162","21.84065","49.00006"
"2023-10-31 08:31:10.061","21.19188","21.83485","48.9314"
"2023-10-31 08:31:15.061","21.2904","21.83414","49.15887"
"2023-10-31 08:31:20.061","21.27395","21.82765","49.12089"
"2023-10-31 08:31:25.061","21.29611","21.82693","49.17205"
"2023-10-31 08:31:30.061","21.33035","21.82549","49.25111"
"2023-10-31 08:31:35.061","21.30552","21.82115","49.19377"
"2023-10-31 08:31:40.061","21.31628","21.81898","49.21862"
"2023-10-31 08:31:45.061","21.37435","21.81682","49.35271"
"2023-10-31 08:31:50.061","21.34564","21.81537","49.28643"
"2023-10-31 08:31:55.061","21.32393","21.81392","49.23628"
"2023-10-31 08:32:00.061","21.33337","21.80887","49.25809"
"2023-10-31 08:32:05.061","21.35903","21.80887","49.31734"
"2023-10-31 08:32:10.061","21.35116","21.8067","49.29916"
"2023-10-31 08:32:15.061","21.35745","21.80093","49.31369"
"2023-10-31 08:32:20.061","21.36019","21.80093","49.32002"
"2023-10-31 08:32:25.061","21.37122","21.79805","49.34549"
"2023-10-31 08:32:30.061","21.3656","21.79805","49.33251"
"2023-10-31 08:32:35.061","21.34921","21.79805","49.29466"
"2023-10-31 08:32:40.061","21.29787","21.79588","49.17612"
"2023-10-31 08:32:45.061","21.13662","21.79588","48.80381"
"2023-10-31 08:32:50.061","21.16454","21.79443","48.86826"
"2023-10-31 08:32:55.061","21.29369","21.79517","49.16648"
"2023-10-31 08:33:00.061","21.35726","21.79156","49.31325"
"2023-10-31 08:33:05.061","21.30179","21.79588","49.18517"
"2023-10-31 08:33:10.061","21.30799","21.7865","49.19949"
"2023-10-31 08:33:15.061","21.29109","21.78722","49.16046"
"2023-10-31 08:33:20.061","21.36088","21.78793","49.3216"
"2023-10-31 08:33:25.061","21.36352","21.78867","49.32771"
"2023-10-31 08:33:30.061","21.3617","21.78505","49.32351"
"2023-10-31 08:33:35.061","21.4364","21.7865","49.49597"
"2023-10-31 08:33:40.061","21.31037","21.78577","49.20498"
"2023-10-31 08:33:45.061","21.00773","21.78288","48.5062"
